PID,Name,Total Percent,Kernel Percent,User Percent
3636,xrdp,10.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,7.000000,1.000000,0.000000
3649,Xorg,17.000000,1.000000,0.000000
7712,Isolated Web Co,47.000000,1.000000,0.000000
3649,Xorg,11.000000,1.000000,0.000000
7365,Renderer,33.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
3649,Xorg,41.000000,1.000000,0.000000
3636,xrdp,13.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
7365,Renderer,40.000000,1.000000,0.000000
3636,xrdp,52.000000,0.000000,0.000000
3649,Xorg,40.000000,1.000000,0.000000
7712,Isolated Web Co,36.000000,1.000000,0.000000
7437,WRRende~ckend#1,0.000000,0.000000,0.000000
3636,xrdp,45.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,40.000000,1.000000,0.000000
7365,Renderer,5.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,21.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3636,xrdp,35.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,20.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3636,xrdp,26.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3649,Xorg,18.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3636,xrdp,29.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
7712,Isolated Web Co,66.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3636,xrdp,12.000000,1.000000,0.000000
3649,Xorg,21.000000,1.000000,0.000000
3636,xrdp,42.000000,0.000000,0.000000
7712,Isolated Web Co,21.000000,1.000000,0.000000
3649,Xorg,28.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
10084,JobScheduler FJ,69.000000,1.000000,0.000000
10075,JobScheduler FJ,64.000000,0.000000,0.000000
10078,JobScheduler FJ,70.000000,0.000000,0.000000
10076,JobScheduler FJ,65.000000,0.000000,0.000000
10079,JobScheduler FJ,67.000000,0.000000,0.000000
10077,JobScheduler FJ,65.000000,0.000000,0.000000
10082,JobScheduler FJ,87.000000,0.000000,0.000000
10073,JobScheduler FJ,101.000000,0.000000,0.000000
10085,JobScheduler FJ,54.000000,0.000000,0.000000
10081,JobScheduler FJ,83.000000,0.000000,0.000000
3636,xrdp,21.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
3636,xrdp,52.000000,1.000000,0.000000
3649,Xorg,42.000000,1.000000,0.000000
3649,Xorg,26.000000,1.000000,0.000000
3636,xrdp,48.000000,0.000000,0.000000
7365,Renderer,27.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
7712,Isolated Web Co,35.000000,1.000000,0.000000
3649,Xorg,34.000000,1.000000,0.000000
3636,xrdp,20.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,28.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,34.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,26.000000,1.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
7712,Isolated Web Co,43.000000,0.000000,0.000000
3649,Xorg,40.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,15.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
7712,Isolated Web Co,49.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,10.000000,0.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,40.000000,1.000000,0.000000
10527,StreamT~ns #213,23.000000,1.000000,0.000000
3636,xrdp,10.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3636,xrdp,28.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,28.000000,1.000000,0.000000
3649,Xorg,22.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3636,xrdp,32.000000,0.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7365,Renderer,5.000000,1.000000,0.000000
3636,xrdp,8.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
3649,Xorg,40.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
7365,Renderer,38.000000,1.000000,0.000000
3636,xrdp,7.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,38.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
3649,Xorg,43.000000,1.000000,0.000000
10079,JobScheduler FJ,76.000000,1.000000,0.000000
10075,JobScheduler FJ,81.000000,0.000000,0.000000
10078,JobScheduler FJ,82.000000,0.000000,0.000000
10082,JobScheduler FJ,82.000000,0.000000,0.000000
4528,C2 CompilerThre,22.000000,1.000000,0.000000
10076,JobScheduler FJ,80.000000,0.000000,0.000000
10077,JobScheduler FJ,92.000000,0.000000,0.000000
10073,JobScheduler FJ,61.000000,0.000000,0.000000
10081,JobScheduler FJ,109.000000,0.000000,0.000000
10080,JobScheduler FJ,41.000000,0.000000,0.000000
10084,JobScheduler FJ,114.000000,0.000000,0.000000
4528,C2 CompilerThre,36.000000,1.000000,0.000000
3636,xrdp,28.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
7365,Renderer,38.000000,1.000000,0.000000
3649,Xorg,50.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
3649,Xorg,45.000000,1.000000,0.000000
7712,Isolated Web Co,33.000000,1.000000,0.000000
7365,Renderer,26.000000,1.000000,0.000000
3636,xrdp,67.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,35.000000,1.000000,0.000000
7712,Isolated Web Co,43.000000,0.000000,0.000000
3649,Xorg,33.000000,0.000000,0.000000
7365,Renderer,20.000000,0.000000,0.000000
3636,xrdp,13.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,27.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
3649,Xorg,11.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,60.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,32.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,15.000000,0.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,36.000000,1.000000,0.000000
3636,xrdp,50.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
3636,xrdp,49.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,0.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,34.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,49.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3636,xrdp,10.000000,1.000000,0.000000
3636,xrdp,28.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,32.000000,0.000000,0.000000
4528,C2 CompilerThre,16.000000,0.000000,0.000000
10080,JobScheduler FJ,45.000000,0.000000,0.000000
10085,JobScheduler FJ,48.000000,0.000000,0.000000
10081,JobScheduler FJ,47.000000,0.000000,0.000000
4529,C1 CompilerThre,17.000000,0.000000,0.000000
10084,JobScheduler FJ,75.000000,0.000000,0.000000
10076,JobScheduler FJ,54.000000,0.000000,0.000000
10073,JobScheduler FJ,79.000000,0.000000,0.000000
10077,JobScheduler FJ,58.000000,0.000000,0.000000
7365,Renderer,15.000000,0.000000,0.000000
10075,JobScheduler FJ,80.000000,0.000000,0.000000
10079,JobScheduler FJ,42.000000,0.000000,0.000000
10082,JobScheduler FJ,40.000000,0.000000,0.000000
10078,JobScheduler FJ,50.000000,0.000000,0.000000
3636,xrdp,69.000000,0.000000,0.000000
7712,Isolated Web Co,27.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,20.000000,1.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
3636,xrdp,45.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,0.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,5.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,21.000000,1.000000,0.000000
3636,xrdp,16.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,34.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3636,xrdp,0.000000,0.000000,0.000000
3636,xrdp,45.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
7712,Isolated Web Co,42.000000,1.000000,0.000000
3636,xrdp,36.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,7.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3636,xrdp,52.000000,1.000000,0.000000
3649,Xorg,26.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,39.000000,1.000000,0.000000
3649,Xorg,26.000000,1.000000,0.000000
7712,Isolated Web Co,35.000000,0.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
3636,xrdp,64.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,41.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,22.000000,1.000000,0.000000
7797,TaskCon~ller #0,30.000000,1.000000,0.000000
4528,C2 CompilerThre,56.000000,1.000000,0.000000
3649,Xorg,25.000000,0.000000,0.000000
3636,xrdp,27.000000,1.000000,0.000000
10084,JobScheduler FJ,50.000000,0.000000,0.000000
10080,JobScheduler FJ,52.000000,0.000000,0.000000
4568,G1 Conc#2,51.000000,0.000000,0.000000
4518,G1 Conc#0,51.000000,0.000000,1.000000
10073,JobScheduler FJ,49.000000,0.000000,0.000000
10077,JobScheduler FJ,58.000000,0.000000,0.000000
10078,JobScheduler FJ,48.000000,0.000000,0.000000
10085,JobScheduler FJ,48.000000,0.000000,0.000000
10075,JobScheduler FJ,74.000000,0.000000,0.000000
10082,JobScheduler FJ,59.000000,0.000000,0.000000
4529,C1 CompilerThre,10.000000,0.000000,0.000000
10081,JobScheduler FJ,41.000000,0.000000,0.000000
10076,JobScheduler FJ,41.000000,0.000000,0.000000
4567,G1 Conc#1,119.000000,0.000000,1.000000
10079,JobScheduler FJ,54.000000,0.000000,0.000000
7712,Isolated Web Co,59.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,39.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,27.000000,1.000000,0.000000
3636,xrdp,5.000000,1.000000,0.000000
3649,Xorg,11.000000,1.000000,0.000000
3636,xrdp,18.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3636,xrdp,48.000000,1.000000,0.000000
3649,Xorg,32.000000,1.000000,0.000000
7365,Renderer,10.000000,0.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3636,xrdp,16.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,38.000000,0.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,38.000000,1.000000,0.000000
3649,Xorg,22.000000,1.000000,0.000000
3649,Xorg,17.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
3636,xrdp,11.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,23.000000,1.000000,0.000000
3636,xrdp,10.000000,1.000000,0.000000
3636,xrdp,21.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3636,xrdp,44.000000,0.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3649,Xorg,17.000000,1.000000,0.000000
3636,xrdp,27.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,18.000000,1.000000,0.000000
3636,xrdp,35.000000,1.000000,0.000000
3636,xrdp,25.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,49.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
3649,Xorg,33.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
4528,C2 CompilerThre,56.000000,1.000000,0.000000
10073,JobScheduler FJ,52.000000,0.000000,0.000000
10085,JobScheduler FJ,78.000000,0.000000,0.000000
10075,JobScheduler FJ,83.000000,0.000000,0.000000
10079,JobScheduler FJ,86.000000,0.000000,0.000000
10080,JobScheduler FJ,65.000000,0.000000,0.000000
10077,JobScheduler FJ,80.000000,0.000000,0.000000
10084,JobScheduler FJ,45.000000,0.000000,0.000000
10076,JobScheduler FJ,41.000000,0.000000,0.000000
10081,JobScheduler FJ,96.000000,0.000000,0.000000
7712,Isolated Web Co,36.000000,0.000000,0.000000
10078,JobScheduler FJ,41.000000,0.000000,0.000000
10082,JobScheduler FJ,153.000000,1.000000,0.000000
3649,Xorg,15.000000,0.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,21.000000,1.000000,0.000000
7712,Isolated Web Co,38.000000,1.000000,0.000000
3636,xrdp,25.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
3636,xrdp,45.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,17.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3636,xrdp,33.000000,0.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
3649,Xorg,36.000000,1.000000,0.000000
3636,xrdp,33.000000,1.000000,0.000000
3636,xrdp,16.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
3636,xrdp,55.000000,0.000000,0.000000
10527,StreamT~ns #213,69.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
3649,Xorg,21.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3649,Xorg,17.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,22.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3649,Xorg,29.000000,1.000000,0.000000
7712,Isolated Web Co,19.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,52.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
4528,C2 CompilerThre,37.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
10081,JobScheduler FJ,49.000000,0.000000,0.000000
10073,JobScheduler FJ,49.000000,0.000000,0.000000
10077,JobScheduler FJ,62.000000,0.000000,0.000000
10082,JobScheduler FJ,54.000000,1.000000,0.000000
10076,JobScheduler FJ,84.000000,0.000000,0.000000
10078,JobScheduler FJ,87.000000,0.000000,0.000000
10075,JobScheduler FJ,86.000000,0.000000,0.000000
10079,JobScheduler FJ,43.000000,0.000000,0.000000
10085,JobScheduler FJ,93.000000,1.000000,0.000000
10084,JobScheduler FJ,49.000000,0.000000,0.000000
4528,C2 CompilerThre,48.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,26.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3649,Xorg,33.000000,1.000000,0.000000
3636,xrdp,0.000000,0.000000,0.000000
3636,xrdp,51.000000,0.000000,0.000000
3649,Xorg,40.000000,1.000000,0.000000
3636,xrdp,36.000000,1.000000,0.000000
7712,Isolated Web Co,7.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3636,xrdp,26.000000,1.000000,0.000000
7712,Isolated Web Co,35.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,25.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,27.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,21.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3636,xrdp,15.000000,0.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
3636,xrdp,80.000000,0.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
7365,Renderer,25.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3636,xrdp,49.000000,0.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3649,Xorg,36.000000,1.000000,0.000000
3636,xrdp,45.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
7365,Renderer,30.000000,1.000000,0.000000
3636,xrdp,21.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3649,Xorg,27.000000,0.000000,0.000000
3636,xrdp,6.000000,1.000000,0.000000
3636,xrdp,12.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
4528,C2 CompilerThre,19.000000,0.000000,0.000000
7365,Renderer,21.000000,0.000000,0.000000
10078,JobScheduler FJ,45.000000,0.000000,0.000000
10079,JobScheduler FJ,49.000000,0.000000,0.000000
10073,JobScheduler FJ,58.000000,0.000000,0.000000
10085,JobScheduler FJ,58.000000,0.000000,0.000000
10081,JobScheduler FJ,49.000000,1.000000,0.000000
10076,JobScheduler FJ,65.000000,0.000000,0.000000
10077,JobScheduler FJ,58.000000,0.000000,0.000000
3649,Xorg,35.000000,0.000000,0.000000
4529,C1 CompilerThre,11.000000,0.000000,0.000000
10075,JobScheduler FJ,78.000000,1.000000,0.000000
10080,JobScheduler FJ,74.000000,0.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
4528,C2 CompilerThre,58.000000,1.000000,0.000000
10076,JobScheduler FJ,45.000000,0.000000,0.000000
10080,JobScheduler FJ,46.000000,0.000000,0.000000
10077,JobScheduler FJ,57.000000,0.000000,0.000000
10078,JobScheduler FJ,64.000000,0.000000,0.000000
10081,JobScheduler FJ,71.000000,1.000000,0.000000
10084,JobScheduler FJ,76.000000,1.000000,0.000000
10085,JobScheduler FJ,46.000000,0.000000,0.000000
10082,JobScheduler FJ,81.000000,0.000000,0.000000
10075,JobScheduler FJ,45.000000,0.000000,0.000000
10079,JobScheduler FJ,77.000000,0.000000,0.000000
10073,JobScheduler FJ,49.000000,0.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,0.000000,0.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,45.000000,1.000000,0.000000
3636,xrdp,54.000000,1.000000,0.000000
4926,code,20.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
3649,Xorg,16.000000,1.000000,0.000000
3649,Xorg,24.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
